Date,Open,High,Low,Close,Volume
2018/10/10,74.05,77.65,73,75.23,57379
2018/10/11,70,73.3,67.78,69,72268
2018/10/12,69.14,72.6,67.12,71.65,66602
2018/10/15,71.2,74.3,71.14,72.07,47901
2018/10/16,71.95,73.9,68.32,69.3,47402
2018/10/17,72,72.5,68.51,71.48,60218
2018/10/18,71.47,71.5,68.14,69.24,37877
2018/10/19,67.26,71.3,65.49,70.6,78164
2018/10/22,71.3,77.18,70.85,76.04,78597
2018/10/23,75.2,75.44,70.58,71.39,63519
2018/10/24,71.75,72.39,68.4,68.94,60519
2018/11/1,71,71.5,63.45,67.47,117148
2018/11/2,69.69,74,68.79,73.18,113248
2018/11/5,72.14,73.51,69.68,71.27,85540
2018/11/6,70.38,70.7,65.85,68.26,93848
2018/11/7,68,70.5,67.54,68.63,80119
2018/11/8,69.8,69.9,66.58,66.87,59106
2018/11/9,65.91,67.83,65.58,66.11,45926
2018/11/12,66.11,68.4,66.05,68.1,53995
2018/11/13,67,68.45,66.6,67.88,69112
2018/11/14,68.96,74.67,68.5,73.99,172169
2018/11/15,74,76.01,73,74.66,120851
2018/11/16,75.5,80.39,75,78.86,124423
2018/11/19,76.23,83.77,76,80.05,109747
2018/11/20,79.33,79.55,76.37,76.83,98831
2018/11/21,74.1,76.99,74.1,76.96,64964
2018/11/22,78.13,78.78,74.65,75.04,73062
2018/11/23,75.51,76.6,72.66,72.82,74011
2018/11/26,73,74.26,71.58,72.08,42292
2018/11/27,73.15,74.45,72.38,73.96,52177
2018/11/28,73.96,76.3,73.5,75.46,58251
2018/11/29,76.82,78.33,73.88,73.9,73060
2018/11/30,73,76.17,72.39,75.34,54159
2018/12/3,78.5,80.69,77.22,79.46,90083
2018/12/4,79,80.25,78.55,78.84,45472
2018/12/5,76.67,78.48,76.11,77.43,43578
2018/12/6,76.58,76.58,74.68,75.2,54394
2018/12/7,76,77.56,75.8,76.51,39639
2018/12/10,76.08,77.27,75.68,76.69,26134
2018/12/11,76.69,77.67,76.63,77.13,24390
2018/12/12,77.77,77.99,72,72.02,77530
2018/12/13,72.51,73.4,71.83,72.82,49242
2018/12/14,72.9,73.43,70.18,70.52,51277
2018/12/17,70.82,71.24,67.48,69.25,47418
2018/12/18,68.72,70.18,67.68,68.5,32588
2018/12/19,68.69,69.19,67.31,67.68,27741
2018/12/20,68,68.5,67.3,68.11,26363
2018/12/21,67.95,68.06,65.47,66.97,37150
2018/12/24,66.5,67.9,66.07,67.61,25661
2018/12/25,66.64,66.98,64.22,66.8,41495
2018/12/26,66.8,67.68,64.9,65,45374
2018/12/27,66.41,66.6,62,62.3,57671
2018/12/28,62.3,63.02,60.52,62.32,47706
2019/1/2,62.49,62.58,59.69,59.8,42417
2019/1/3,59.79,60.98,59.02,59.2,37396
2019/1/4,58.13,61.35,57.55,60.73,48285
2019/1/7,61.2,63.8,60.9,62.9,56520
2019/1/8,62.51,62.52,60.95,61.2,37074
2019/1/9,61.5,63.91,61.01,62.12,57187
2019/1/10,62.13,62.5,61.09,61.12,32077
2019/1/11,61.2,61.78,61,61.23,24551
2019/1/14,61.23,61.75,58.2,58.48,48115
2019/1/15,58.47,60.18,58.05,60.1,40846
2019/1/16,60.2,62.49,60.2,60.8,49010
2019/1/17,61.04,61.61,59.88,60.24,32712
2019/1/18,60.6,61.56,59.87,61.32,41405
2019/1/21,62.1,67.45,61.32,67.45,132756
2019/1/22,67.4,67.4,65.16,66,74564
2019/1/23,65.65,65.75,63.84,65,52377
2019/1/24,64.43,70.87,64.43,68.2,107893
2019/1/25,68.06,71.4,67.64,69.72,98178
2019/1/28,71,72.88,69.58,69.9,78876
2019/1/29,68.27,70.09,66.88,69.2,63242
2019/1/30,68.98,69.58,66.8,67.12,42796
2019/1/31,67.18,69.9,67.18,67.69,47666
2019/2/1,68.47,71.3,68.13,71.06,51731
2019/2/11,71.04,75.6,70.75,75.22,63791
2019/2/12,74.9,75.3,73.55,74.14,55432
2019/2/13,74.53,78.69,74.53,75.35,82199
2019/2/14,75.27,77.88,73.88,77.1,57923
2019/2/15,76.16,77.5,74.66,74.7,52997
2019/2/18,76.1,78.7,74.48,78.6,79230
2019/2/19,79.5,80.78,77.03,78.39,70830
2019/2/20,78,78.29,75.18,76.5,60262
2019/2/21,76.15,79.89,76.15,77.11,75167
2019/2/22,76.45,81.22,75.18,81.21,113219
2019/2/25,86.66,89.33,85.5,89.33,117449
2019/2/26,89.36,98.25,89.36,93.11,121162
2019/2/27,92.7,95.58,90.5,92.6,74067
2019/2/28,91.22,94.88,91.18,92,49615
2019/3/1,93.5,94.25,89.86,92.21,50849
2019/3/4,96.2,101.4,95.6,96.71,96740
2019/3/5,97,106.38,95.8,106.38,96327
2019/3/6,110,110,103.56,106.95,87112
2019/3/7,104.1,105.5,100.7,104.5,103035
2019/3/8,102,114.95,98.5,105.9,135081
2019/3/11,107.53,113.88,104.98,108.11,107946
2019/3/12,110.99,117.5,108.88,114,96520
2019/3/13,112.08,114.9,102.6,104.5,105092
2019/3/14,101,102.5,95.21,100.5,99812
2019/3/15,100.7,104,97.39,98,70064
2019/3/18,99.75,101.98,96.83,101.79,52370
2019/3/19,101.78,109,100.79,104.59,73082
2019/3/20,102.03,105.65,99.1,101.38,50610
2019/3/21,101.35,104.2,100.13,102.19,55480
2019/3/22,107,107,102.6,104,68610
2019/3/25,100.2,105.96,99.05,102.9,55607
2019/3/26,103.3,105.5,99.51,100,50743
2019/3/27,101.69,101.95,95.31,98.1,56530
2019/3/28,98.05,102.76,97.23,98.3,59405
2019/3/29,98.52,101.99,94.81,101.59,78029
2019/4/1,102.6,106.3,102.53,104.2,79126
2019/4/2,105.15,110.73,103.45,108.21,89214
2019/4/4,115,119.03,111,119.03,132340
2019/4/8,118,118.39,109.31,112.27,87311
2019/4/9,111.13,114.78,109.2,110.35,45951
2019/4/10,109.51,109.84,105.6,107.8,45504
2019/4/11,108.1,109.11,102.6,103.95,44912
2019/4/12,103.71,104.88,100.57,102,37291
2019/4/15,105,105.77,99.01,99.34,40077
2019/4/16,99.5,104,96.3,103.3,66524
2019/4/17,102.81,105.51,101.69,102.22,41982
2019/4/18,101.82,101.82,97.3,99.57,46976
2019/4/19,99.56,100.5,97.58,99.1,29388
2019/4/22,99.51,103.3,98.59,100.11,53848
2019/4/23,100,103.25,99.23,100.3,40941
2019/4/24,100.5,105.05,100.3,105.03,51358
2019/4/25,103.75,105.97,99.13,99.67,40529
2019/4/26,99.67,101.22,96.5,96.7,39037
2019/4/29,96.84,97.63,87.03,87.14,78071
2019/4/30,80,84.51,79,82.98,83282
2019/5/6,79.5,80.27,74.68,74.68,54644
2019/5/7,73.66,76.54,73.66,75.34,52842
2019/5/8,73.88,82.15,72.89,78.9,68695
2019/5/9,81.32,81.9,78.79,79.65,49387
2019/5/10,80.8,85.75,76.73,85.26,74407
2019/5/13,83.5,85.2,81.25,82.4,44113
2019/5/14,81.07,83.26,79.87,79.87,41434
2019/5/15,81.73,81.91,80.13,81.2,32123
2019/5/16,81.5,81.8,78.81,79.79,36255
2019/5/17,82.04,84.5,77.98,78.32,73210
2019/5/20,81,82.55,79.51,81.48,68980
2019/5/21,81.99,82.36,78,80.87,53887
2019/5/22,80.72,87.18,80.01,87.15,112579
2019/5/23,87.88,88.84,83.51,84.85,86979
2019/5/24,83.39,84.85,81,81.52,52469
2019/5/27,81.88,86.36,81,85.04,71559
2019/5/28,85.8,86.46,83.45,83.82,54738
2019/5/29,83,86.4,82.66,84.39,44585
2019/5/30,80,80.55,76,78.89,89772
2019/5/31,78.89,80.08,76.61,77.01,51207
2019/6/3,77.87,78.5,75,75.1,46170
2019/6/4,75.5,76.26,73.7,75.48,26746
2019/6/5,76.41,76.53,74.3,75.18,26893
2019/6/6,75.39,75.39,74.05,74.4,23059
2019/6/10,74.6,76.4,74.4,76.03,30128
2019/6/11,76.07,78.38,74.3,78.3,59107
2019/6/12,77.68,78.85,77.36,77.93,36229
2019/6/13,77.89,78.28,77.29,77.86,28070
2019/6/14,78.16,81.49,78.16,79.01,63918
2019/6/17,77.21,79.61,76.8,77.12,27529
2019/6/18,77.45,77.45,76.1,76.27,16783
2019/6/19,79,81.39,78.91,80.56,62713
2019/6/20,80.39,85.4,80.1,83.9,61516
2019/6/21,84.44,87.5,84.36,86.45,64415
2019/6/24,85.17,86.8,83.21,84.58,47628
2019/6/25,84,84.16,80.21,81.15,52325
2019/6/26,81.01,86.78,80.96,85.93,74380
2019/6/27,85.9,89.8,85.65,86.37,68847
2019/6/28,87.49,87.5,85.06,86.7,30401
2019/7/1,90.1,92.15,89.5,91.32,62927
2019/7/2,91,93.4,90,90.9,48204
2019/7/3,90.6,92.88,89.1,92.18,42924
2019/7/4,92.43,95.68,91,93.45,49496
2019/7/5,93.76,94.3,90.8,93.15,34995
2019/7/8,92.25,92.25,87.55,87.7,48700
2019/7/9,89.63,90.38,87.8,88.49,30701
2019/7/10,89.93,94.58,89.77,92.98,59051
2019/7/11,95,95.56,91.77,93,53207
2019/7/12,93.77,93.81,91.8,91.82,26535
2019/7/15,91.5,99.68,88.36,98.6,80186
2019/7/16,98.02,104.5,97.6,101.78,67729
2019/7/17,101.48,104.2,99.6,100.48,62760
2019/7/18,100,100.75,95.9,96.85,50892
2019/7/19,98.09,99.85,96.81,97.93,39395
2019/7/22,99.3,100,92.51,95.77,45413
2019/7/23,96.8,100.94,95.2,100.9,48214
2019/7/24,100.12,103.35,98.8,100.27,53850
2019/7/25,99.8,103.05,99.8,102.95,51952
2019/7/26,102,104.21,101.03,102.1,44236
2019/7/29,102.02,104,100.66,101.6,27193
2019/7/30,101.7,102.45,97.5,98.06,54674
2019/7/31,98.39,98.74,96.89,97.8,28599
2019/8/1,97.06,97.06,91.46,92.3,77226
2019/8/2,88.14,94.68,88.08,93.1,56106
2019/8/5,92.77,93.83,89.52,90.14,42999
2019/8/6,88.01,89.4,84.79,87.87,61203
2019/8/7,88.28,89.18,86.04,87.43,41397
2019/8/8,88.01,89.16,86.6,88.68,32221
2019/8/9,90,90.6,85.1,86.2,44733
2019/8/12,86.41,87.55,84.68,87,60583
2019/8/13,85.76,88.5,83.12,87.2,57188
2019/8/14,88.89,95.65,88.89,91.81,96944
2019/8/15,84.37,91.67,84.37,90.59,94679
2019/8/16,90.97,97.01,90.58,96.33,90299
2019/8/19,100.2,103.5,98.06,101.23,101541
2019/8/20,103,104.84,102,102.82,69822
2019/8/21,102.35,112.83,102.3,110.79,97666
2019/8/22,110.63,117,108.8,112.5,89898
2019/8/23,113.01,116.32,110,114.8,65132
2019/8/26,112.5,116.12,111.81,113.85,54353
2019/8/27,117.2,125.24,116.2,121.5,103074
2019/8/28,123.7,124.89,119.88,120,114218
2019/8/29,121.6,125.24,115.66,123.09,83329
2019/8/30,125,135.4,124.9,131.55,142968
2019/9/2,130.24,138,125.51,137.28,99636
2019/9/3,137.28,150.5,135.98,143.95,95672
2019/9/4,144.07,145.82,138.7,144.77,72234
2019/9/5,146.3,149.25,141.63,141.9,78154
2019/9/6,141.64,148.9,140,141,83938
2019/9/9,147.88,155.1,145.56,155.1,130793
2019/9/10,158,159.6,150,153.99,99821
2019/9/11,152.88,158.43,148.01,150.72,71516
2019/9/12,151.69,154.41,147.6,151.2,50517
2019/9/16,151,152.4,148.6,149.96,54597
2019/9/17,150.8,151.08,142,144.02,106401
2019/9/18,145.99,150.8,143.7,147.4,91378
2019/9/19,146.6,150.5,145.58,150.3,78973
2019/9/20,151.16,165.33,151.16,163.9,159758
2019/9/23,167,180.29,162.79,180.29,135786
2019/9/24,176,181.87,172.8,172.88,127785
2019/9/25,171,173.98,156.26,158.38,165771
2019/9/26,161,161.32,146,148.51,134062
2019/9/27,149.63,152.66,146.8,148.02,100028
2019/9/30,147.85,149,141.5,145.38,82557
2019/10/8,146.21,147.87,135.98,140.35,89807
2019/10/9,139.77,143.6,137.32,142.66,69953
2019/10/10,142.61,147.8,142,146.51,80635
2019/10/11,147,148.43,139.18,141.2,73876
2019/10/14,143.09,148.5,142.85,146.8,83027
2019/10/15,145.44,146.2,137.16,138.5,91539
2019/10/16,139.28,141.44,136.1,137.3,60712
2019/10/17,138.28,139.1,135.44,137.72,38642
2019/10/18,137.54,139.5,129.48,132,93284
2019/10/21,132.4,136.66,129.57,135.49,73338
2019/10/22,137.09,145,135,141.45,104469
2019/10/23,142,144.45,139.11,141,53793
2019/10/24,139.58,140.59,134.11,136.59,55186
2019/10/25,138.08,143.5,136.48,142.2,51893
2019/10/28,145.16,149.87,142.8,149.26,77322
2019/10/29,150.01,150.87,143.68,144.5,63956
2019/10/30,150.2,158.95,150.2,158.6,158578
2019/10/31,158.5,160.97,153,153.93,94666
2019/11/1,154,162.22,151.22,159.84,75121
2019/11/4,159.8,168.3,158,165.12,86029
2019/11/5,165.15,179.3,163.5,173.8,96239
2019/11/6,173.8,178.6,166.73,169.52,84515
2019/11/7,169.5,169.51,163.3,167.4,70724
2019/11/8,168.9,170.8,163.23,166.99,74960
2019/11/11,165,170.46,162.8,166.93,68726
2019/11/12,165.02,167.5,155.57,163.6,73441
2019/11/13,163.98,177,161,175.75,97440
2019/11/14,173.95,180.88,171.74,180.88,90075
2019/11/15,180.32,184.48,171.5,171.9,85152
2019/11/18,172.11,174.9,167.5,172.6,66703
2019/11/19,170.09,180.27,169.37,178.9,59972
2019/11/20,177.05,180.2,169.21,170.38,65961
2019/11/21,167.9,172.9,167.01,169.3,47861
2019/11/22,170.5,177.99,159.5,161.9,124759
2019/11/25,161,163.09,156.88,157.51,76339
2019/11/26,158.92,163.2,158.92,162.87,73000
2019/11/27,161.5,171,158.5,166.25,91922
2019/11/28,165.94,170.9,163.9,166.79,53512
2019/11/29,165.97,168.67,159.53,165.4,69550
2019/12/2,164.5,171.9,163.86,171.6,67907
2019/12/3,169.01,180.8,168.14,179.55,93389
2019/12/4,177.3,184.67,175.26,181.7,81002
2019/12/5,180.26,196.56,179.36,188.5,97082
2019/12/6,188,195.99,186,194.05,70313
2019/12/9,194.95,199.98,190.87,196.85,80402
2019/12/10,194.85,202.7,191,199.11,70738
2019/12/11,197,202.6,193.46,200,60824
2019/12/12,201.44,212.99,199.59,210,75760
2019/12/13,210,210,198.5,203.33,86370
2019/12/16,202,208.4,196.77,204.99,82742
2019/12/17,204.19,206.43,201,203.55,52147
2019/12/18,202.52,210.58,202,205.97,61680
2019/12/19,201.91,202,192.22,195.97,86044
2019/12/20,197.9,199.88,194,195.3,48447
2019/12/23,183.99,187.16,179,182.3,113483
2019/12/24,186.24,199.8,182.81,195.38,85863
2019/12/25,199,214.92,197.92,214.92,82946
2019/12/26,216.1,218.64,205.18,210.33,73775
2019/12/27,210,212,199.4,200,73891
2019/12/30,200,209.1,194,207.38,64937
2019/12/31,207.64,210.15,201.06,204.89,52478
2020/1/2,207.01,224.86,206.1,219.53,99547
2020/1/3,224,224.4,214.66,220.4,70564
2020/1/6,215.5,229.8,215.5,226,64697
2020/1/7,223,226.88,209,212.78,92439
2020/1/8,212.43,217,210.39,213.5,50610
2020/1/9,215.4,227.89,211.67,225.8,80107
2020/1/10,223,248.38,223,245,86485
2020/1/13,245.03,264.88,239.2,261.8,91996
2020/1/14,256.2,261.12,249.58,253.99,70576
2020/1/15,250.11,260.78,248.28,256.18,58920
2020/1/16,255.51,262.22,250,252.2,46249
2020/1/17,254.65,256.66,249.05,253.01,44686
2020/1/20,254.37,276.18,254.37,276,70614
2020/1/21,261.5,277.77,259,271.42,95119
2020/1/22,268.33,292.04,263.01,289.6,69818
2020/1/23,280,305,262.55,283,103076
2020/2/3,254.7,258,254.7,254.7,46339
2020/2/4,254.8,279.17,254.7,278.9,89219
2020/2/5,280.17,293.5,275.82,281.49,90440
2020/2/6,272.25,284.08,272,283.12,72071
2020/2/7,280.82,298.76,277.31,294.48,77178
2020/2/10,295.8,295.91,275,281.6,80424
2020/2/11,278.5,289.3,278.5,282.9,50619
2020/2/12,277.23,295.53,277,291.66,60129
2020/2/13,296.58,320.83,296,317.96,115731
2020/2/14,313,325,301.58,311.41,79160
2020/2/17,309,322.8,309,318,50583
2020/2/18,318.88,327.65,315.51,327.07,54889
2020/2/19,325.01,356.44,321.11,341.13,75331
2020/2/20,341,375.24,339,375.24,75904
2020/2/21,373.39,397.88,370,394.48,82190
2020/2/24,398.5,407.74,381.33,402,85438
2020/2/25,392,428.18,390,426.16,112515
2020/2/26,420,428,383.54,385,104844
2020/2/27,395,398,348,355.08,151737
2020/2/28,344.41,384.7,327.5,363.04,160303
2020/3/2,373,380,341,352.34,135934
2020/3/3,356,374.8,345,350.3,124638
2020/3/4,340,344.03,315.27,321.79,176429
2020/3/5,324,330,307.8,325.9,151035
2020/3/6,317.03,328,314.9,321.88,78770
2020/3/9,314.5,315,292.22,295.92,116048
2020/3/10,303.09,315,297,314.61,130724
2020/3/11,312.48,313.6,292.51,293.42,117211
2020/3/12,288.25,303.88,286.74,300.2,108861
2020/3/13,285.19,318.2,285,310.62,141104
2020/3/16,306.9,306.9,279.56,279.56,129268
2020/3/17,288,290,266,283.11,89108
2020/3/18,285.1,291.4,269.73,273.58,99169
2020/3/19,275,278.99,261.58,275.99,96881
2020/3/20,280.64,282,254,273.8,106533
2020/3/23,261,262,246.42,246.42,112128
2020/3/24,253,253.77,231.32,244.11,120727
2020/3/25,253,259.85,246.02,251.3,113210
2020/3/26,247.66,257.58,245.3,246.3,83451
2020/3/27,252.5,258.2,248,250.07,99770
2020/3/30,244.01,257.6,236.86,252.59,115572
2020/3/31,256,256.8,242.01,242.01,101188
2020/4/1,237,252.1,236,242.29,95974
2020/4/2,242.55,266.52,242.42,266.52,156493
2020/4/3,262.67,266,256,257.78,109759
2020/4/7,270,272,262.29,264.5,99634
2020/4/8,263.5,271.93,261.11,268.65,79146
2020/4/9,272,273.65,259.4,262.15,68036
2020/4/10,262,262,245,246.93,77963
2020/4/13,242.95,247.58,232,236.2,66636
2020/4/14,239.93,247,236.66,245.32,72537
2020/4/15,246.82,265.32,243.11,255.13,106023
2020/4/16,253.16,261,248.05,258.05,66832
2020/4/17,265.05,279,265.05,269,142837
