Date,Open,High,Low,Close,Volume
2016/5/12,105.82,105.879997,104.720001,105.330002,2470000
2016/5/13,105.080002,105.480003,104.220001,104.419998,3754800
2016/5/16,104.580002,105.75,104.410004,105.459999,2069600
2016/5/17,105.260002,105.459999,104.160004,104.510002,2792200
2016/5/18,104.260002,105.199997,103.82,104.5,2798600
2016/5/19,104.080002,104.360001,103.370003,104.089996,2616800
2016/5/20,104.540001,105.139999,104.449997,104.889999,2005700
2016/5/23,104.919998,105.120003,104.660004,104.760002,1662200
2016/5/24,105.220001,106.370003,105.220001,106.160004,2409000
2016/5/25,106.510002,107.139999,106.510002,106.93,3266500
2016/5/26,107.019997,107.139999,106.730003,106.910004,1800100
2016/5/27,106.970001,107.389999,106.949997,107.389999,1691400
2016/5/31,107.57,107.690002,106.959999,107.339996,2570700
2016/6/1,107,107.699997,106.800003,107.629997,2679600
2016/6/2,107.400002,107.989998,107.110001,107.989998,2112700
2016/6/3,107.779999,107.870003,106.940002,107.690002,2502500
2016/6/6,107.839996,108.459999,107.800003,108.25,1782300
2016/6/7,108.389999,108.809998,108.32,108.459999,1271500
2016/6/8,108.610001,108.93,108.5,108.839996,1286500
2016/6/9,108.449997,108.730003,108.220001,108.620003,1743400
2016/6/10,107.779999,107.919998,107.160004,107.5,1666400
2016/6/13,107.150002,107.68,106.589996,106.610001,2378800
2016/6/14,105.900002,106.330002,105.360001,105.949997,2170100
2016/6/15,106.190002,106.599998,105.739998,105.839996,1841500
2016/6/16,105.300003,106.18,104.699997,106.150002,1884300
2016/6/17,106.120003,106.120003,105.389999,105.800003,1713000
2016/6/20,106.93,107.389999,106.459999,106.519997,2402900
2016/6/21,106.800003,106.989998,106.389999,106.75,2248300
2016/6/22,106.800003,107.279999,106.440002,106.510002,2002700
2016/6/23,107.419998,108,107.139999,107.980003,1622300
2016/6/24,104.120003,105.940002,103.860001,104.050003,7370400
2016/6/27,103.220001,103.230003,101.510002,101.980003,5213600
2016/6/28,103.080002,103.860001,102.830002,103.849998,7569500
2016/6/29,104.68,105.830002,104.650002,105.709999,2635700
2016/6/30,106.010002,107.199997,105.620003,107.160004,5552300
2016/7/1,107.160004,107.75,107.07,107.370003,2938000
2016/7/5,106.940002,107,106.139999,106.57,3019900
2016/7/6,106.199997,107.260002,105.879997,107.220001,1767700
2016/7/7,107.370003,107.769997,106.75,107.169998,1669800
2016/7/8,107.910004,108.989998,107.860001,108.839996,2362200
2016/7/11,109.190002,109.620003,109,109.290001,3868300
2016/7/12,109.879997,110.400002,109.68,110.199997,3222800
2016/7/13,110.43,110.5,109.809998,110.139999,1485700
2016/7/14,110.720001,110.989998,110.459999,110.669998,1561100
2016/7/15,110.889999,110.970001,110.290001,110.550003,1385500
2016/7/18,110.650002,110.93,110.440002,110.860001,1359900
2016/7/19,110.620003,110.75,110.400002,110.639999,3154100
2016/7/20,110.68,111.330002,110.660004,111.230003,1135900
2016/7/21,111.18,111.290001,110.519997,110.790001,3393400
2016/7/22,110.900002,111.360001,110.709999,111.32,3546700
2016/7/25,111.239998,111.269997,110.690002,111.029999,1394200
2016/7/26,111.059998,111.339996,110.629997,111.150002,1432300
2016/7/27,111.410004,111.419998,110.559998,111.019997,1976800
2016/7/28,110.889999,111.379997,110.660004,111.160004,1945800
2016/7/29,111.089996,111.620003,110.82,111.419998,1638200
2016/8/1,111.400002,111.669998,111,111.269997,2093200
2016/8/2,111.190002,111.230003,109.949997,110.43,2473900
2016/8/3,110.389999,110.860001,110.209999,110.839996,1353600
2016/8/4,110.849998,111.18,110.690002,110.970001,1113600
2016/8/5,111.419998,111.919998,111.32,111.889999,1379600
2016/8/8,111.989998,112.120003,111.690002,111.82,1238800
2016/8/9,111.940002,112.18,111.75,111.919998,1032500
2016/8/10,111.940002,112.050003,111.419998,111.589996,1259100
2016/8/11,111.980003,112.260002,111.730003,112.150002,1378000
2016/8/12,111.970001,112.169998,111.760002,112.040001,1542900
2016/8/15,112.290001,112.639999,112.07,112.449997,1442800
2016/8/16,112.230003,112.239998,111.809998,111.809998,1228600
2016/8/17,111.839996,112.029999,111.269997,111.949997,2791500
2016/8/18,111.919998,112.300003,111.709999,112.300003,972100
2016/8/19,112,112.230003,111.730003,112.139999,1000600
2016/8/22,112.040001,112.25,111.769997,112.169998,1102000
2016/8/23,112.480003,112.779999,112.440002,112.470001,3252300
2016/8/24,112.43,112.459999,111.589996,111.839996,2267800
2016/8/25,111.699997,112.07,111.550003,111.769997,1205200
2016/8/26,111.870003,112.550003,111.050003,111.540001,1851100
2016/8/29,111.720001,112.330002,111.699997,112.150002,1069600
2016/8/30,112.160004,112.300003,111.660004,111.970001,1534600
2016/8/31,111.879997,111.900002,111.199997,111.650002,1393700
2016/9/1,111.769997,111.889999,110.970001,111.709999,1670900
2016/9/2,112.190002,112.510002,111.919998,112.279999,1563200
2016/9/6,112.459999,112.620003,112.019997,112.599998,4111700
2016/9/7,112.540001,112.75,112.290001,112.75,1590000
2016/9/8,112.57,112.669998,112.260002,112.459999,1152400
2016/9/9,111.720001,111.730003,109.650002,109.660004,3337400
2016/9/12,109.190002,111.400002,109.050003,111.190002,3043500
2016/9/13,109.949997,110.010002,108.57,108.919998,5122100
2016/9/14,109.050003,109.709999,108.610001,108.93,2041600
2016/9/15,108.860001,110.25,108.739998,110.050003,2960400
2016/9/16,109.75,109.769997,109.220001,109.610001,2779400
2016/9/19,110.190002,110.5,109.519997,109.769997,3430200
2016/9/20,110.290001,110.330002,109.690002,109.720001,1603400
2016/9/21,110.110001,111.080002,109.709999,110.980003,1971800
2016/9/22,111.629997,111.919998,111.529999,111.790001,1525300
2016/9/23,111.589996,111.68,111.110001,111.150002,1531900
2016/9/26,110.639999,110.870003,110.209999,110.269997,2136700
2016/9/27,110.230003,110.949997,109.989998,110.900002,1292400
2016/9/28,111.059998,111.599998,110.459999,111.550003,1439800
2016/9/29,111.480003,111.620003,110.169998,110.459999,2037100
2016/9/30,110.970001,111.709999,110.75,111.330002,1722500
2016/10/3,111.089996,111.230003,110.629997,110.989998,2207600
2016/10/4,111.120003,111.220001,110.099998,110.489998,2701100
2016/10/5,110.779999,111.220001,110.589996,110.919998,2119000
2016/10/6,110.75,111.089996,110.389999,110.959999,1067600
2016/10/7,111.150002,111.230003,110.059998,110.540001,1770400
2016/10/10,110.540001,111.440002,110.540001,111.139999,1135000
2016/10/11,110.940002,110.949997,109.239998,109.660004,1996900
2016/10/12,109.779999,110.129997,109.459999,109.790001,1849100
2016/10/13,109.010002,109.720001,108.480003,109.400002,1986200
2016/10/14,110,110.32,109.360001,109.370003,2673900
2016/10/17,109.379997,109.540001,108.940002,109.059998,2507700
2016/10/18,109.919998,110.029999,109.5,109.699997,1634200
2016/10/19,109.940002,110.25,109.620003,110.050003,1408200
2016/10/20,109.900002,110.169998,109.419998,109.839996,2017000
2016/10/21,109.410004,109.900002,109.199997,109.800003,1234400
2016/10/24,110.389999,110.599998,110.129997,110.349998,2004700
2016/10/25,110.25,110.330002,109.790001,109.879997,2079100
2016/10/26,109.470001,109.970001,109.260002,109.550003,1827200
2016/10/27,110,110,109.080002,109.18,1597800
2016/10/28,109.110001,109.559998,108.470001,108.82,2868100
2016/10/31,109.050003,109.209999,108.809998,108.889999,1913600
2016/11/1,109.099998,109.190002,107.389999,108.080002,3169800
2016/11/2,107.870003,108.080002,107.110001,107.330002,2957400
2016/11/3,107.419998,107.629997,106.709999,106.860001,2096400
2016/11/4,106.889999,107.510002,106.690002,106.790001,2805400
2016/11/7,108.410004,109.169998,108.209999,109.150002,2527700
2016/11/8,109.010002,109.989998,108.730003,109.620003,2073500
2016/11/9,108.769997,111.330002,108.5,110.980003,6482000
2016/11/10,111.589996,112.129997,110.480003,111.370003,5083500
2016/11/11,111,111.510002,110.690002,111.410004,4005200
2016/11/14,111.779999,112.050003,111.290001,111.699997,5234000
2016/11/15,112.040001,112.599998,111.760002,112.57,6037200
2016/11/16,112.370003,112.529999,112.139999,112.410004,4057400
2016/11/17,112.529999,113.040001,112.349998,112.980003,1874800
2016/11/18,113.050003,113.120003,112.669998,112.769997,2298200
2016/11/21,113.120003,113.629997,112.870003,113.620003,2493900
2016/11/22,113.879997,114.040001,113.440002,113.949997,2673200
2016/11/23,113.720001,114.120003,113.489998,114.110001,1818700
2016/11/25,114.349998,114.550003,114.209999,114.550003,889800
2016/11/28,114.32,114.410004,113.800003,113.889999,1849800
2016/11/29,113.900002,114.349998,113.68,114.050003,1544200
2016/11/30,114.470001,114.550003,113.779999,113.779999,4406200
2016/12/1,114.029999,114.029999,113.07,113.309998,2601100
2016/12/2,113.339996,113.669998,113.150002,113.309998,1755900
2016/12/5,113.900002,114.370003,113.769997,114.099998,3842900
2016/12/6,114.339996,114.709999,114.019997,114.68,2357100
2016/12/7,114.629997,116.190002,114.510002,116.099998,4000000
2016/12/8,116.18,116.849998,115.970001,116.519997,2679400
2016/12/9,116.769997,117.150002,116.620003,117.150002,2310200
2016/12/12,117.120003,117.349998,116.589996,116.849998,4224500
2016/12/13,117.300003,117.790001,117.129997,117.529999,4393900
2016/12/14,117.480003,117.730003,116.230003,116.470001,3885400
2016/12/15,116.559998,117.529999,116.5,116.949997,3343100
2016/12/16,117.269997,117.379997,116.589996,116.769997,1991600
2016/12/19,116.959999,117.32,116.800003,117.099998,2405700
2016/12/20,116.879997,116.93,116.599998,116.870003,2942400
2016/12/21,116.870003,116.919998,116.540001,116.540001,2248600
2016/12/22,116.419998,116.510002,115.980003,116.239998,3105800
2016/12/23,116.230003,116.419998,116.129997,116.419998,2325300
2016/12/27,116.57,116.989998,116.5,116.709999,3386800
2016/12/28,116.879997,116.93,115.660004,115.739998,2591000
2016/12/29,115.739998,116.029999,115.470001,115.75,1622700
2016/12/30,116,116,114.959999,115.32,2909900
2017/1/3,116.150002,116.550003,115.489998,116.199997,2731600
2017/1/4,116.470001,117.190002,116.419998,117.089996,3228700
2017/1/5,116.949997,117.089996,116.400002,116.860001,2604000
2017/1/6,117.019997,117.519997,116.639999,117.230003,2317600
2017/1/9,117.099998,117.139999,116.739998,116.779999,2461400
2017/1/10,116.760002,117.360001,116.620003,116.870003,2055300
2017/1/11,116.910004,117.239998,116.489998,117.239998,2751800
2017/1/12,117.040001,117.040001,116.010002,116.93,2342300
2017/1/13,116.989998,117.400002,116.980003,117.220001,2031800
2017/1/17,116.860001,117.059998,116.470001,116.699997,2583600
2017/1/18,116.800003,117,116.480003,116.970001,1901700
2017/1/19,117.029999,117.139999,116.239998,116.510002,1899300
2017/1/20,116.839996,117.230003,116.589996,116.910004,2636100
2017/1/23,116.75,116.970001,116.169998,116.599998,1938900
2017/1/24,116.82,117.739998,116.739998,117.510002,2165400
2017/1/25,118.019997,118.559998,117.940002,118.519997,2427800
2017/1/26,118.559998,118.620003,118.230003,118.349998,2178500
2017/1/27,118.449997,118.480003,118.019997,118.160004,1479500
2017/1/30,117.730003,117.800003,116.68,117.360001,3006100
2017/1/31,117,117.459999,116.730003,117.459999,3309700
2017/2/1,117.860001,118.040001,117.07,117.449997,2614500
2017/2/2,117.209999,117.720001,117.019997,117.529999,1745200
2017/2/3,117.989998,118.519997,117.919998,118.419998,1837600
2017/2/6,118.260002,118.410004,117.940002,118.139999,1598800
2017/2/7,118.43,118.529999,117.959999,118.129997,3365700
2017/2/8,118.129997,118.32,117.690002,118.260002,1836000
2017/2/9,118.260002,119.209999,118.260002,119.040001,1635300
2017/2/10,119.290001,119.699997,119.209999,119.540001,1837800
2017/2/13,119.919998,120.330002,119.870003,120.139999,1985500
2017/2/14,120.099998,120.629997,119.849998,120.580002,2051200
2017/2/15,120.57,121.349998,120.449997,121.239998,1998200
2017/2/16,121.25,121.370003,120.639999,121.129997,2034600
2017/2/17,120.660004,121.309998,120.660004,121.309998,1948400
2017/2/21,121.550003,122.129997,121.389999,122.029999,2422800
2017/2/22,121.82,122.029999,121.68,121.870003,1974000
2017/2/23,122.209999,122.230003,121.32,121.779999,2024900
2017/2/24,121.379997,121.989998,121.239998,121.980003,2962900
2017/2/27,121.919998,122.360001,121.739998,122.25,2625100
2017/2/28,122.18,122.18,121.610001,121.800003,2231800
2017/3/1,122.809998,123.730003,122.650002,123.440002,2874400
2017/3/2,123.419998,123.419998,122.610001,122.650002,2421400
2017/3/3,122.629997,122.800003,122.330002,122.75,1651200
2017/3/6,122.480003,122.480003,121.900002,122.269997,1716200
2017/3/7,122.209999,122.290001,121.75,121.879997,1612500
2017/3/8,121.989998,122.18,121.470001,121.540001,2374200
2017/3/9,121.599998,121.889999,121.019997,121.599998,3852800
2017/3/10,122.190002,122.25,121.459999,122.040001,2987300
2017/3/13,122.059998,122.160004,121.860001,122.129997,2003900
2017/3/14,121.870003,121.870003,121.239998,121.690002,2269500
2017/3/15,121.980003,123.040001,121.889999,122.790001,1892200
2017/3/16,122.959999,123,122.43,122.639999,2050100
2017/3/17,122.839996,122.879997,122.449997,122.57,1974000
2017/3/20,122.510002,122.620003,122.07,122.279999,3239900
2017/3/21,122.690002,122.720001,120.440002,120.57,3355100
2017/3/22,120.480003,120.910004,120.099998,120.730003,2896300
2017/3/23,120.660004,121.389999,120.470001,120.690002,2257100
2017/3/24,120.419998,120.739998,119.660004,120.160004,2305400
2017/3/27,119.18,120.190002,118.889999,120.019997,2927700
2017/3/28,119.959999,121.139999,119.779999,120.860001,2699200
2017/3/29,120.879997,121.230003,120.580002,121.080002,3196500
2017/3/30,121.139999,121.620003,120.989998,121.529999,2076900
2017/3/31,121.419998,121.720001,121.260002,121.32,1815900
2017/4/3,121.449997,121.5,120.330002,121.019997,3103100
2017/4/4,120.889999,121.110001,120.639999,121.080002,2462600
2017/4/5,121.489998,122.019997,120.440002,120.589996,3905800
2017/4/6,120.690002,121.260002,120.379997,120.970001,2056100
2017/4/7,120.839996,121.290001,120.589996,120.879997,1997000
2017/4/10,121.040001,121.510002,120.699997,121.029999,1669500
2017/4/11,120.870003,121,120.059998,120.989998,2895500
2017/4/12,120.879997,120.989998,120.230003,120.370003,1967200
2017/4/13,120.150002,120.559998,119.550003,119.550003,2852200
2017/4/17,119.879997,120.610001,119.68,120.589996,3198700
2017/4/18,120.199997,120.57,119.849998,120.330002,1865800
2017/4/19,120.720001,120.919998,120.080002,120.230003,1806900
2017/4/20,120.589996,121.43,120.370003,121.220001,1783400
2017/4/21,121.209999,121.209999,120.610001,120.830002,2006500
2017/4/24,122.169998,122.279999,121.879997,122.110001,2178800
2017/4/25,122.559998,123.089996,122.519997,122.870003,2145200
2017/4/26,122.900002,123.449997,122.849998,122.900002,3080100
2017/4/27,123.120003,123.209999,122.690002,123.019997,1868200
2017/4/28,123.160004,123.209999,122.550003,122.610001,1794700
2017/5/1,122.93,123.190002,122.620003,122.93,1983100
2017/5/2,123.089996,123.25,122.699997,122.93,1756900
2017/5/3,122.589996,122.779999,122.279999,122.629997,3691000
2017/5/4,122.830002,122.830002,122.160004,122.720001,1564300
2017/5/5,122.949997,123.330002,122.68,123.330002,2057700
2017/5/8,123.360001,123.449997,122.900002,123.139999,2150900
2017/5/9,123.360001,123.43,122.849998,123.099998,1846200
2017/5/10,123.089996,123.379997,122.93,123.370003,1468500
2017/5/11,123.019997,123.129997,122.330002,123.010002,1499600
2017/5/12,122.910004,122.910004,122.599998,122.769997,1235300
2017/5/15,123.07,123.589996,123.040001,123.43,3097000
2017/5/16,123.629997,123.650002,123.07,123.360001,2128400
2017/5/17,122.309998,122.559998,121.07,121.139999,3703500
2017/5/18,120.940002,122.019997,120.849998,121.5,2883400
2017/5/19,121.910004,122.769997,121.82,122.370003,2144200
2017/5/22,122.669998,123.099998,122.639999,123.019997,1810100
2017/5/23,123.25,123.389999,122.949997,123.230003,1796600
2017/5/24,123.440002,123.660004,123.230003,123.589996,1552200
2017/5/25,123.900002,124.269997,123.790001,124.110001,1492300
2017/5/26,124,124.150002,123.93,124.089996,1320800
2017/5/30,123.870003,124.059998,123.709999,123.889999,1348300
2017/5/31,124.010002,124.089996,123.309998,123.849998,2043800
2017/6/1,124.169998,125,123.959999,125,1926700
2017/6/2,125.089996,125.580002,124.870003,125.410004,2839300
2017/6/5,125.419998,125.5,125.220001,125.25,1494200
2017/6/6,124.959999,125.290001,124.779999,124.93,2985200
2017/6/7,125.120003,125.239998,124.68,125.07,1253300
2017/6/8,125.120003,125.529999,124.879997,125.290001,1826700
2017/6/9,125.480003,126.019997,124.449997,125.190002,2585600
2017/6/12,125.059998,125.199997,124.629997,125.169998,1973500
2017/6/13,125.519997,125.839996,125.32,125.790001,1567400
2017/6/14,126,126.019997,125.099998,125.610001,2584300
2017/6/15,124.769997,125.349998,124.629997,125.330002,2483500
2017/6/16,125.419998,125.529999,124.739998,125.25,2018000
2017/6/19,125.669998,126.349998,125.669998,126.269997,1816100
2017/6/20,126.160004,126.169998,125.400002,125.410004,1359500
2017/6/21,125.110001,125.199997,124.510002,124.690002,3364600
2017/6/22,124.779999,125.080002,124.589996,124.739998,1639300
2017/6/23,124.809998,125.190002,124.580002,125.050003,1829300
2017/6/26,125.449997,125.690002,124.949997,125.139999,2605600
2017/6/27,125.089996,125.230003,124.099998,124.110001,2386300
2017/6/28,124.769997,125.410004,124.589996,125.279999,2444400
2017/6/29,125.459999,125.480003,123.480003,124.279999,2354500
2017/6/30,124.760002,124.900002,124.300003,124.449997,1910000
2017/7/3,124.989998,125.300003,124.75,124.75,1645700
2017/7/5,124.980003,125.019997,124.389999,124.889999,2167500
2017/7/6,124.440002,124.550003,123.559998,123.660004,1881800
2017/7/7,123.959999,124.620003,123.900002,124.519997,1709700
2017/7/10,124.5,124.830002,124.360001,124.610001,1404700
2017/7/11,124.529999,124.730003,123.830002,124.580002,1560200
2017/7/12,125.199997,125.629997,125.099998,125.470001,1993100
2017/7/13,125.559998,125.760002,125.309998,125.669998,1514100
2017/7/14,125.769997,126.5,125.650002,126.230003,1410900
2017/7/17,126.279999,126.449997,126.120003,126.230003,1798400
2017/7/18,126.110001,126.330002,125.779999,126.309998,2010000
2017/7/19,126.510002,127.050003,126.510002,127.040001,1276400
2017/7/20,127.279999,127.279999,126.800003,127.120003,1463800
2017/7/21,126.809998,126.989998,126.639999,126.949997,1819500
2017/7/24,126.910004,127.059998,126.690002,126.959999,4897700
2017/7/25,127.510002,127.57,127.199997,127.379997,1709400
2017/7/26,127.550003,127.599998,127.169998,127.290001,1624400
2017/7/27,127.580002,127.580002,126.309998,127.07,1707800
2017/7/28,126.779999,126.959999,126.540001,126.860001,1651800
2017/7/31,127.110001,127.18,126.620003,126.790001,1496600
2017/8/1,127.18,127.209999,126.800003,127.050003,1790600
2017/8/2,127.139999,127.139999,126.370003,126.93,2929400
2017/8/3,126.900002,126.910004,126.519997,126.639999,2582500
2017/8/4,127,127.07,126.699997,126.910004,972400
2017/8/7,127.059998,127.18,126.879997,127.160004,1114700
2017/8/8,127.050003,127.720001,126.610001,126.809998,1360300
2017/8/9,126.349998,126.690002,126.169998,126.669998,1679900
2017/8/10,126.139999,126.209999,124.800003,124.809998,2455300
2017/8/11,124.940002,125.330002,124.800003,125.040001,2039100
2017/8/14,125.800003,126.43,125.610001,126.32,1467400
2017/8/15,126.610001,126.629997,126.080002,126.199997,1523000
2017/8/16,126.5,126.800003,126.230003,126.43,1379800
2017/8/17,126.089996,126.290001,124.419998,124.419998,3440500
2017/8/18,124.480003,124.940002,123.949997,124.209999,2836500
2017/8/21,124.220001,124.480003,123.790001,124.389999,1627300
2017/8/22,124.730003,125.75,124.559998,125.639999,2089500
2017/8/23,125.07,125.510002,125.019997,125.260002,1268800
2017/8/24,125.5,125.629997,124.940002,125.059998,1381700
2017/8/25,125.419998,125.849998,125.239998,125.360001,1158200
2017/8/28,125.660004,125.660004,125.110001,125.410004,1787900
2017/8/29,124.589996,125.620003,124.519997,125.459999,1312300
2017/8/30,125.459999,126.279999,125.379997,126.120003,1730600
2017/8/31,126.459999,127.139999,126.459999,126.980003,3384400
2017/9/1,127.230003,127.459999,127.120003,127.269997,2122600
2017/9/5,126.919998,127.099998,125.690002,126.290001,2319000
2017/9/6,126.690002,126.860001,126.32,126.639999,1449900
2017/9/7,126.959999,126.959999,126.32,126.580002,1218600
2017/9/8,126.349998,126.739998,126.269997,126.489998,1206100
2017/9/11,127.150002,127.910004,127.150002,127.849998,1346500
2017/9/12,128.039993,128.339996,128,128.339996,2264200
2017/9/13,128.229996,128.410004,128.119995,128.399994,1692500
2017/9/14,128.229996,128.479996,128.070007,128.360001,1493200
2017/9/15,128.309998,128.619995,128.199997,128.600006,1531300
2017/9/18,128.850006,129.100006,128.690002,128.910004,1792300
2017/9/19,129.059998,129.100006,128.850006,128.970001,1241700
2017/9/20,129.100006,129.210007,128.600006,129.179993,1729200
2017/9/21,129.119995,129.130005,128.720001,128.820007,1730600
