Date,Open,High,Low,Close,Volume
2018/5/3,148.93,155,147.35,154.76,7118
2018/5/4,154.8,155.55,153.02,153.22,4719
2018/5/7,154.3,157.97,153.51,157.1,6967
2018/5/8,157.11,157.5,155.9,157.41,4826
2018/5/9,157.44,160.4,156.63,158.27,7307
2018/5/10,158.3,158.5,155.99,156.59,6072
2018/5/11,155.59,155.59,150.5,150.6,5265
2018/5/14,150.7,150.88,148.5,148.61,4328
2018/5/15,148.8,152.48,148.78,152.33,4260
2018/5/16,151.04,153.46,150.12,151.45,4670
2018/5/17,151.5,152.65,151.06,152.22,3963
2018/5/18,152.2,152.31,149.2,150.88,4174
2018/5/21,151.01,153.97,150.3,153.29,6447
2018/5/22,153.07,154.24,152,154.01,5476
2018/5/23,153.5,153.99,150.5,151.62,4901
2018/5/24,152.82,152.82,151.06,151.19,3098
2018/5/25,151.01,151.21,147.51,147.93,5520
2018/5/28,146.85,149.58,146.5,148.09,3661
2018/5/29,147.94,149.46,147.07,147.13,3043
2018/5/30,146,146,141.26,141.49,6239
2018/5/31,142.7,144.19,142.3,144.04,3322
2018/6/1,142.88,144.41,142.16,142.75,3121
2018/6/4,143,144.39,142.5,143.09,2329
2018/6/5,143.66,146.15,142.51,146.05,5128
2018/6/6,145.5,145.89,144.18,145.09,2662
2018/6/7,145.08,146.41,143.68,143.7,2975
2018/6/8,143.57,143.98,140.68,141.71,4684
2018/6/11,141.55,142.88,140.04,141.81,3265
2018/6/12,141.8,142.94,140.18,142.74,3269
2018/6/13,143,143,139.81,139.84,3947
2018/6/14,139.7,141.5,139.11,141.03,2857
2018/6/15,140.5,141.66,136.31,138.77,5586
2018/6/19,136.45,136.59,124.89,126.98,8772
2018/6/20,126.5,129.59,124.51,128.31,5924
2018/6/21,128.38,128.99,122.69,123,5272
2018/6/22,122.68,126.8,120.7,126.21,4697
2018/6/25,126.99,127.9,123.5,123.57,4095
2018/6/26,120,125.3,118,125.1,6228
2018/6/27,124.34,125.47,121.66,122.22,4881
2018/6/28,122,125.95,121.75,123.04,6796
2018/6/29,123.44,128.25,121.58,127.79,7925
2018/7/2,127.79,127.79,123.58,123.96,5545
2018/7/3,124.33,127.5,123.1,127.1,6218
2018/7/4,126.45,126.45,123.72,123.88,5180
2018/7/5,123.88,125.61,122.95,123.64,4833
2018/7/6,123.88,126.66,121.15,124.67,5381
2018/7/9,124.67,126.49,124.1,126.29,4665
2018/7/10,126.13,126.7,124.25,125.41,5706
2018/7/11,124.06,124.06,119.8,121.22,7312
2018/7/12,120.98,125.12,120.92,124.74,6735
2018/7/13,124.74,133.26,124.74,131.54,13561
2018/7/16,129.5,130.94,128.68,129.54,6432
2018/7/17,129.54,129.86,126.62,127.6,6015
2018/7/18,125.92,128.77,125.92,126.05,4646
2018/7/19,126.49,126.6,122.5,123.61,5974
2018/7/20,122.5,125.27,122.5,124.38,3722
2018/7/23,124.81,126.97,122.66,125.42,4357
2018/7/24,125.5,128.56,124.61,127.69,7051
2018/7/25,127.65,129.68,126.56,126.98,5606
2018/7/26,127.11,127.5,123.5,124.5,5776
2018/7/27,123.8,124.7,123.05,123.52,3495
2018/7/30,123.11,123.74,121.43,121.9,4362
2018/7/31,119.91,122.56,119.91,121.43,2378
2018/8/1,121.51,123.8,118.88,120.1,3794
2018/8/2,119.21,119.8,111.21,113.49,8428
2018/8/3,114.6,114.6,112,112.05,3409
2018/8/6,112.05,112.93,109.6,111.94,4231
2018/8/7,111.94,117.48,111.1,117.23,5305
2018/8/8,116.49,119.9,116.01,117.08,6943
2018/8/9,117.08,122.6,116.5,121.02,6488
2018/8/10,120.65,122.67,120,122.14,3975
2018/8/13,121.08,124.73,118.9,123.19,5680
2018/8/14,122.8,129.57,121.01,128.74,11963
2018/8/15,128.16,128.16,125.31,126.27,6998
2018/8/16,119.2,124.48,119,122.72,7001
2018/8/17,122.72,124.6,119.19,119.39,3824
2018/8/20,119,122.48,119,121.91,4279
2018/8/21,121.5,126.51,121.4,125.4,5750
2018/8/22,125.2,126.55,124,126.39,5542
2018/8/23,126.5,127.48,123.8,124.88,4706
2018/8/24,124.88,135,124.88,128.6,11546
2018/8/27,128.8,133.33,128.11,132.3,10381
2018/8/28,131.5,137.52,131.03,136.5,13379
2018/8/29,136.37,136.44,133.44,135.34,5949
2018/8/30,135,138.6,134.13,135.32,6560
2018/8/31,132.1,133.37,127.01,127.3,11024
2018/9/3,127.3,137.49,127.03,136.06,12165
2018/9/4,136.59,139.8,136.06,136.8,10698
2018/9/5,138.87,139.5,135,135.52,8455
2018/9/6,135.9,135.9,131.32,133.1,9116
2018/9/7,133.66,137.76,131.5,131.57,6859
2018/9/10,131.51,132.9,128.88,129.31,5417
2018/9/11,128.87,129.76,124.25,126.2,8148
2018/9/12,126.38,128.16,125,126.26,5574
2018/9/13,127,127.94,122.22,124.65,7344
2018/9/14,124.31,126.57,123.58,124.01,5345
2018/9/17,123.65,124.86,122.2,123.68,3972
2018/9/18,123.88,124.06,117,121.46,8249
2018/9/19,120.29,123.45,119.35,122.4,5816
2018/9/20,122,122.39,119.8,120.03,4585
2018/9/21,120.18,121.76,117.6,121.19,5928
2018/9/25,120.3,120.4,115.84,115.95,9664
2018/9/26,116.89,118.69,115.32,118.53,9516
2018/9/27,118.4,118.48,116,116.16,6318
2018/9/28,116.18,116.82,115.62,116.35,5613
2018/10/8,114.5,115.45,111.58,113,6271
2018/10/9,113,114.88,112.62,112.99,3550
2018/10/10,113,114.78,112.7,113.5,3328
2018/10/11,106,106.7,102.15,102.15,10801
2018/10/12,98.5,100.49,95.59,98.73,6729
2018/10/15,98.51,100.24,96.05,96.11,4726
2018/10/16,96.8,99.66,96.11,97.3,4975
2018/10/17,98.61,99.66,95.59,98.03,3913
2018/10/18,97.8,97.8,93.12,94.01,5073
2018/10/19,93.3,97.67,92.88,97.31,5910
2018/10/22,98.01,103.96,98,103,7649
2018/10/23,103.62,103.62,98.18,99.38,5810
2018/10/24,99.3,100.99,98.66,100.16,4814
2018/10/25,97.88,106.78,97.03,103.45,9854
2018/10/26,104.11,105.5,102.52,102.77,5282
2018/10/29,102.77,103.46,100.18,102.16,4027
2018/10/30,101.5,104.39,101.44,104,4562
2018/10/31,103.55,109.77,103.5,107.73,7967
2018/11/1,108.69,118.5,108.69,117.7,17828
2018/11/2,119,126.8,119,126.15,21412
2018/11/5,126,129.96,123.01,126.42,14038
2018/11/6,125.25,126.2,122.66,125.38,7002
2018/11/7,125.01,133.41,124.81,126.58,9724
2018/11/8,129.54,132.48,126.96,127.97,8853
2018/11/9,129.15,130,125.55,126.6,7763
2018/11/12,126.58,139.25,126.12,136.38,19386
2018/11/13,133.96,139.18,133.95,137.31,17845
2018/11/14,135.97,139.88,134.06,136.42,9915
2018/11/15,137.02,142.77,136.8,139,12523
2018/11/16,139.54,141,137.5,138.05,9906
2018/11/19,137.3,139.57,133.88,136.48,9379
2018/11/20,136.54,139,130.5,130.8,14600
2018/11/21,130.8,141.23,130.46,139.52,23542
2018/11/22,141,141.88,133.18,134.75,15030
2018/11/23,135.07,138.8,131.38,133.62,12883
2018/11/26,133.78,136.44,125.77,128.14,13930
2018/11/27,129.68,134.18,129.68,132.81,10268
2018/11/28,134.07,136.88,130.51,136.48,13769
2018/11/29,137.3,137.36,131.58,132,10701
2018/11/30,132,136.47,130.4,134.29,9037
2018/12/3,136.95,144.44,135.28,143.09,17408
2018/12/4,142,142.9,138.15,141.08,11880
2018/12/5,138.73,141.88,137.44,140.55,7539
2018/12/6,138.9,141.2,136,138.16,8472
2018/12/7,138,138,133.9,135.46,7235
2018/12/10,134,149.01,131.9,148.01,25193
2018/12/11,152.15,158.2,150,154.88,23655
2018/12/12,154.8,154.8,150.63,152.05,12058
2018/12/13,152.96,154.33,151.01,152.99,11350
2018/12/14,153.15,158.13,152.25,153.19,14457
2018/12/17,152.8,155.5,147.01,153.8,12078
2018/12/18,152.8,160.4,152.58,160.3,12275
2018/12/19,159.43,159.43,147.73,149.02,16236
2018/12/20,148.3,153.48,147.8,149.9,10949
2018/12/21,151.6,161.68,150,157.04,19776
2018/12/24,156.02,158.83,154.85,157.08,8697
2018/12/25,156.02,156.82,149.18,154.14,12014
2018/12/26,156.19,156.3,150.5,152.31,9489
2018/12/27,154.25,157.88,151.53,151.54,10679
2018/12/28,151,154.41,146,148,13527
2019/1/2,149.94,153.3,148.08,152.01,9134
2019/1/3,150.7,153,147.44,148.5,9386
2019/1/4,146.14,152.5,145.89,151.71,10307
2019/1/7,152.99,155,150.5,153.26,11559
2019/1/8,152.5,154.66,150.51,151.25,9489
2019/1/9,151.51,155.98,151.51,152.75,9406
2019/1/10,151.7,155.25,151.7,154,6982
2019/1/11,153.21,158.6,153.13,158.2,9006
2019/1/14,159.2,162.57,157,158,6521
2019/1/15,158,158.85,156.38,158.37,4732
2019/1/16,157.81,164.83,157.81,163.01,9949
2019/1/17,162.98,163.54,160.33,160.71,4643
2019/1/18,161.21,163,158.06,161.18,6116
2019/1/21,160.34,162.43,158.23,160.4,5116
2019/1/22,160.81,163.49,158.7,160.38,5423
2019/1/23,158.88,160.68,156.88,159.5,4970
2019/1/24,159.58,160.7,156.8,159.5,5037
2019/1/25,159,160.86,158.41,158.8,4512
2019/1/28,159.36,163.48,158.21,159.91,5428
2019/1/29,158.42,158.96,148.51,149.64,14267
2019/1/30,148.01,155.38,147.64,152.5,9868
2019/1/31,153.5,156.37,150.6,151.99,6687
2019/2/1,151.23,155.56,151.23,155.25,6104
2019/2/11,156.6,157.73,152.77,157.02,6466
2019/2/12,157.01,161,156.12,159.57,7355
2019/2/13,160.5,160.55,157.08,158.58,9799
2019/2/14,158.68,158.68,154.5,157,8469
2019/2/15,156.37,158.43,153.86,154,6046
2019/2/18,154,159.1,154,158.75,8381
2019/2/19,160,162,155.75,155.75,10257
2019/2/20,156,156,148.8,149.8,15529
2019/2/21,150.33,153.19,149.8,150.41,9968
2019/2/22,149.5,152.48,149.5,152.01,7070
2019/2/25,153.03,160.35,152,160.13,15109
2019/2/26,160.11,172.83,159.2,169.3,18561
2019/2/27,168.7,171.65,165.2,165.69,12446
2019/2/28,166.1,178.68,166.1,177.24,14707
2019/3/1,178,178,169.88,172.02,14129
2019/3/4,173,174.5,169.9,170.87,12249
2019/3/5,170.6,171.49,167.38,171.45,9889
2019/3/6,171.43,172.62,168.3,170.95,10069
2019/3/7,171.7,178.5,170.25,175.52,15103
2019/3/8,172.76,174,168.18,169.05,12828
2019/3/11,170.11,185.96,169.16,185.96,16246
2019/3/12,190,204.56,190,204.56,18193
2019/3/13,205,207.88,190.88,192.97,19175
2019/3/14,190.64,195.09,183.88,184.7,12203
2019/3/15,186.74,192.42,184.5,186.9,11340
2019/3/18,186.9,195.55,185.81,193.44,11335
2019/3/19,194,212.78,193.88,212.78,17615
2019/3/20,217,217,204.98,207.5,10577
2019/3/21,212.47,218.88,209.58,213.22,10173
2019/3/22,211,218,208.02,213.88,7054
2019/3/25,208,212.55,205.4,206.78,8680
2019/3/26,209.39,211.99,198.98,201.09,7611
2019/3/27,203.61,204,193.4,198.09,8522
2019/3/28,197.58,199.99,194.28,194.6,5986
2019/3/29,196.47,207.7,193.26,206.43,12163
2019/4/1,209.25,210.8,204,209.72,10415
2019/4/2,209.4,209.7,205.09,205.83,6812
2019/4/3,206,219.5,205.89,218.51,13732
2019/4/4,216,216.3,200.11,210.35,16382
2019/4/8,207,207,200.82,204,9451
2019/4/9,204.1,210,203.11,207.49,8715
2019/4/10,228,228,220,220.51,19043
2019/4/11,222.05,241.98,222.05,238.77,18513
2019/4/12,237.47,237.47,220,222.78,12886
2019/4/15,225,225.7,212.61,213.12,12527
2019/4/16,213.88,217.66,212.1,217.35,8851
2019/4/17,217.29,226.23,214,222.22,11439
2019/4/18,219.8,228.5,218.07,226.77,11009
2019/4/19,225.88,228.3,223.22,224.3,5153
2019/4/22,223.93,229.8,223.93,226.2,5586
2019/4/23,225.68,225.68,216.58,219.04,8541
2019/4/24,219.4,225.58,218.56,222.8,5323
2019/4/25,221.32,222,217.21,218.5,4962
2019/4/26,222,233.59,216.5,216.52,18048
2019/4/29,217,230,216.52,226.6,14807
2019/4/30,223.14,227.8,219.81,227,9086
2019/5/6,222,227.4,215.11,221.7,12459
2019/5/7,220.3,226.17,217.2,222.18,8912
2019/5/8,217,221.5,215.11,218.46,4722
2019/5/9,215,218.39,206.66,209.3,8879
2019/5/10,209,214.39,207.95,213.78,7823
2019/5/13,212.93,215.96,210.8,214.45,3996
2019/5/14,212.24,224.98,211.94,222.53,8678
2019/5/15,223.3,226.99,220.6,226.18,7269
2019/5/16,228.03,241.98,227.4,234.7,8624
2019/5/17,234.5,238.5,228.02,228.9,7269
2019/5/20,229.64,232.59,216,221.69,6993
2019/5/21,219.99,225.48,217.2,223.73,6885
2019/5/22,209,211.95,207.61,208.09,5754
2019/5/23,206.5,208,191.1,194.43,9337
2019/5/24,190.77,198.87,190.77,196.09,5667
2019/5/27,196.99,205,193.8,204.95,6235
2019/5/28,202.95,206.76,202.81,204.46,3923
2019/5/29,203.9,207.27,201.02,206,3996
2019/5/30,205.01,205.99,202.02,203.43,3628
2019/5/31,205.28,208.29,202.92,205,4755
2019/6/3,204.9,209,202.93,203,5472
2019/6/4,203.36,205.44,198.3,201.7,5470
2019/6/5,204.4,204.4,195.69,198.5,6205
2019/6/6,198.5,198.5,189.11,190,5943
2019/6/10,189.8,194.87,187,194.79,4217
2019/6/11,194.69,198.37,192,197.8,5598
2019/6/12,197.49,197.49,193.11,194.2,4222
2019/6/13,194.3,197.78,192.58,196.28,4774
2019/6/14,196.72,199.5,195.9,196.06,3783
2019/6/17,195.51,199.5,193,197.31,4897
2019/6/18,196.26,199.26,195.61,196.51,3613
2019/6/19,199,202.6,198.1,198.33,6082
2019/6/20,198.78,203.93,197.18,202.95,6405
2019/6/21,203,210.5,202.86,209.99,8806
2019/6/24,210,213.8,208.31,212,7125
2019/6/25,212.01,214.99,206.25,209.1,6119
2019/6/26,208.95,211.88,208.08,208.5,3745
2019/6/27,210.39,213,208.5,212.37,6102
2019/6/28,211.91,213.48,208.88,209.96,4406
2019/7/1,212.5,230.96,212.14,230.1,11098
2019/7/2,227.5,227.5,218.13,218.95,12376
2019/7/3,220,220.38,214,215.11,5954
2019/7/4,214.97,219.98,214.45,219.29,5378
2019/7/5,218.2,226.55,217,223.6,6139
2019/7/8,222.73,226.16,216.55,222.33,6720
2019/7/9,222.33,223.43,215.8,216.98,5402
2019/7/10,217.99,218,210.81,211.91,6142
2019/7/11,212,217.96,210.01,211.9,4932
2019/7/12,212.2,212.2,207.77,211.3,3948
2019/7/15,211.3,214.15,206.6,213.35,7206
2019/7/16,212,214.85,211.02,214.43,3382
2019/7/17,213.69,215.2,210.1,211.27,3492
2019/7/18,210,211,207.7,207.88,2938
2019/7/19,207.8,211,207.16,208,2322
2019/7/22,209,209.87,201.18,201.8,5168
2019/7/23,200.31,212.53,200.31,211.5,7305
2019/7/24,211,213.5,207.31,208.8,5374
2019/7/25,208.08,210,206.21,209.4,3476
2019/7/26,208.8,212.85,207.1,211.5,3513
2019/7/29,211.27,219.96,210.86,218.1,6708
2019/7/30,218.93,230,217.03,225.16,11447
2019/7/31,224.67,227.2,223,225,7390
2019/8/1,222.2,224,218.99,221.02,6514
2019/8/2,217.83,221,214.51,218.72,8063
2019/8/5,217.43,219.28,213.99,214.5,6352
2019/8/6,210.52,215.86,210.01,212.6,6725
2019/8/7,212.6,223.5,212.1,217.72,9317
2019/8/8,218.49,221,214.15,219.63,6938
2019/8/9,221,221,212.3,213.5,7107
2019/8/12,213.32,217.8,212.33,217.8,7510
2019/8/13,224,226.86,218,225.8,16072
2019/8/14,227.45,245.55,227.45,239,20013
2019/8/15,235.1,248,234.88,247.17,16844
2019/8/16,246,251.5,245,247.77,13898
2019/8/19,250.75,268.88,250.62,266.01,16052
2019/8/20,266,279.98,262.01,264.59,18469
2019/8/21,265,274.94,264.5,272.2,14009
2019/8/22,271.44,274.6,266.97,272.18,10220
2019/8/23,274.64,285,271.5,275.7,9286
2019/8/26,269.77,278.79,268.6,274.56,7816
2019/8/27,275.51,276.99,271,272.45,8780
2019/8/28,274.8,274.83,265.22,269.25,10487
2019/8/29,269.26,272.79,267.5,268,7848
2019/8/30,270.99,272.99,263.4,267.97,9251
2019/9/2,268.51,268.51,258.5,265.98,11215
2019/9/3,266.98,284.77,266.96,279.9,14771
2019/9/4,279,279.85,260.28,269.5,18011
2019/9/5,268.49,270.9,265.7,266.88,11990
2019/9/6,267.53,273.8,264.38,269.18,9699
2019/9/9,271.24,278.5,266.68,278.3,12039
2019/9/10,277.98,277.98,270.53,271.59,8397
2019/9/11,272.2,275.69,270.15,274.97,7830
2019/9/12,273.89,273.89,263.65,266.57,10992
2019/9/16,267.98,278.47,266.63,274.76,12227
2019/9/17,275,275.08,268.68,268.88,7499
2019/9/18,270.54,283.98,270.31,281.27,13438
2019/9/19,282.56,282.65,269,278.08,11632
2019/9/20,275.01,280.18,274.2,278.01,7610
2019/9/23,277.88,277.88,269.8,274.77,8874
2019/9/24,274.99,295.24,274.98,295.03,18069
2019/9/25,293.94,293.98,281,282.8,13712
2019/9/26,281.9,284.79,254.52,261,18529
2019/9/27,261,274.83,260.1,272.44,12120
2019/9/30,273.5,275.8,265.01,270.08,7676
2019/10/8,270.01,274.49,263,263.69,9379
2019/10/9,264.92,267.4,261.22,264.04,9070
2019/10/10,267.53,270.79,262.28,268.9,9134
2019/10/11,268.9,275.55,267.91,273.1,10325
2019/10/14,275,281.35,271.5,277.51,9269
2019/10/15,276.94,279.91,273.07,276.41,5520
2019/10/16,276.88,284.98,274,282.97,9456
2019/10/17,282.34,297.11,279.01,290.37,14103
2019/10/18,287.63,299.17,285.21,296.43,10706
2019/10/21,293.97,299,280.61,287.06,11089
2019/10/22,288.9,295,283.4,293.85,9513
2019/10/23,286,286.08,272.13,277.61,15831
2019/10/24,275.88,280.17,272.4,274.68,8228
2019/10/25,275.1,275.88,268.5,275.54,7983
2019/10/28,275.99,279.99,272.66,276.23,9551
2019/10/29,278.55,278.55,273.13,273.57,5518
2019/10/30,273.97,275.27,271.45,272.22,4904
2019/10/31,272.7,274.5,268.66,268.95,7913
2019/11/1,268.4,270.5,263.38,264.22,10220
2019/11/4,265.38,273.98,265.38,271.26,9804
2019/11/5,271.26,272.43,266.9,270,7561
2019/11/6,268.36,270.54,261.01,261.99,9113
2019/11/7,261.99,264.87,261.11,263.88,7331
2019/11/8,265.53,268.33,261.49,262,6774
2019/11/11,261.78,263.72,257.77,258.1,7287
2019/11/12,259.59,260.93,255.58,258.4,5125
2019/11/13,258.39,265.5,256.05,264.1,8696
2019/11/14,264.38,264.94,262,263.69,4504
2019/11/15,264.79,280.46,263.8,277.35,19222
2019/11/18,276,283.99,275,282.2,13792
2019/11/19,281.73,309.88,280.03,308,25128
2019/11/20,310,325,307,310.16,23432
2019/11/21,316.35,319.8,310.16,318.5,11872
2019/11/22,317.79,329.5,312.03,316.38,12486
2019/11/25,316,321.01,301.5,310.6,10886
2019/11/26,315.98,316.5,304.18,311.75,11175
2019/11/27,307.54,308.88,300,302.48,10042
2019/11/28,300,303.9,298.18,300.47,7036
2019/11/29,301,301,287.39,293.27,9188
2019/12/2,294.64,297.58,290.19,293.73,7459
2019/12/3,293.45,293.7,287.02,290.01,7140
2019/12/4,290.71,294.93,288.12,291.97,10113
2019/12/5,291.98,295.18,286.68,294.81,7883
2019/12/6,291.06,302.71,288.19,300.36,13395
2019/12/9,299.05,311.66,299.05,306.14,9394
2019/12/10,305.05,308.94,302.1,307.6,7392
2019/12/11,307.19,314.3,303,305.15,7240
2019/12/12,304.97,305.66,297.12,297.38,7841
2019/12/13,299.58,306,298.2,299.7,7075
2019/12/16,300.63,325.8,300.63,322.22,14474
2019/12/17,323.12,323.55,312.01,313.13,11804
2019/12/18,313.92,322.88,311.02,318.5,11130
2019/12/19,318,330.33,316.18,319.99,11932
2019/12/20,316.4,319.58,312.55,313.78,8781
2019/12/23,312.03,315.6,301.3,305,8527
2019/12/24,305.2,310.69,304.97,309.61,5539
2019/12/25,306.5,318,306.5,309.29,6286
2019/12/26,308.68,312.4,300,303.09,7684
2019/12/27,301.4,304.88,296.5,296.99,8322
2019/12/30,297.85,302.66,293,302.45,8558
2019/12/31,301.62,306.62,298,298.49,8399
2020/1/2,301.68,315.61,296.11,313.34,16772
2020/1/3,311.95,315,305.38,306.39,8659
2020/1/6,306.31,337.03,306.31,337.03,27138
2020/1/7,337.04,365,331.18,363.55,22965
2020/1/8,356.41,366.36,355,357.02,12585
2020/1/9,361.74,368.55,347.99,358.75,11087
2020/1/10,359.88,367.37,353.03,362.78,8579
2020/1/13,363.6,372.99,360.2,368,7489
2020/1/14,367.06,378.74,365.18,369.05,10000
2020/1/15,369.05,375.82,366.02,369.97,7306
2020/1/16,370,372.99,365.01,365.45,6524
2020/1/17,366.33,374.95,364.02,367,6368
2020/1/20,369.3,376.98,365.1,372.22,7733
2020/1/21,373,377,366.2,370,5758
2020/1/22,367.11,372.98,362,368.48,9094
2020/1/23,366.9,393.19,366.9,372.5,14706
2020/2/3,336.06,385.9,336.06,352.5,14675
2020/2/4,358.71,378.8,358.71,371.07,11399
2020/2/5,373.11,377,360,370.36,14335
2020/2/6,371,406.88,366.66,405.88,15130
2020/2/7,404.07,418.64,393.01,413.84,14227
2020/2/10,410.98,425.99,406,410.22,10431
2020/2/11,412.98,417.17,403.39,409.5,8089
2020/2/12,409.8,423.1,406.01,419,8663
2020/2/13,418,422,407.21,415.42,7558
2020/2/14,411.7,438.5,411,422.95,10101
2020/2/17,429,439.98,419.02,433.5,9027
2020/2/18,432,436.49,424,430.93,8444
2020/2/19,429.2,430.91,408,410,15113
2020/2/20,413.8,423,409,416.5,10773
2020/2/21,419.84,452.5,417.02,445.99,15745
2020/2/24,440.93,443.97,431.8,436.2,14204
2020/2/25,428.89,434,410.5,423.02,13206
2020/2/26,417.37,424,398,400.5,13755
2020/2/27,405.5,428,405,422.88,16807
2020/2/28,414.73,432,403.66,418.2,12685
2020/3/2,418.15,423.49,400,415.88,14891
2020/3/3,417.99,443.31,417,426.12,17040
2020/3/4,421.12,421.12,406.23,417.9,9960
2020/3/5,420.5,422,407.65,413.27,8641
2020/3/6,410.96,421.88,405,416.38,8127
2020/3/9,409,414.95,400,400,8480
2020/3/10,392,405.8,384.62,402.3,13307
2020/3/11,401.2,411.14,389.12,391.3,10095
2020/3/12,388.91,391.29,377.29,382.58,8277
2020/3/13,362.26,388.36,362.26,383.77,9512
2020/3/16,391.65,392.68,365.03,365.11,12987
2020/3/17,366.74,372,341.02,368.4,11580
2020/3/18,369,382.99,362.2,371.07,13831
2020/3/19,371,378.8,364,377.24,8877
2020/3/20,381,411.2,379.83,405.33,15659
2020/3/23,397,410.98,386.86,394.68,11781
2020/3/24,397.47,402.28,380,392.18,8774
2020/3/25,396.38,408.4,392,402.39,9018
2020/3/26,400,414.68,396.02,411.35,8365
2020/3/27,415.43,418.88,402,408,6369
2020/3/30,403.89,403.89,390,394.88,7174
2020/3/31,397.26,412,396.05,410.39,8101
2020/4/1,410.61,419.29,406.5,413.65,6458
2020/4/2,410.97,415.78,400.17,408.01,8569
2020/4/3,407.48,412.98,393,395.04,9566
2020/4/7,400.55,419.89,400.55,418.66,13422
2020/4/8,418.67,423.65,412.34,423,8950
2020/4/9,398.9,402.55,380.7,397.5,24349
2020/4/10,392.91,397.07,364.2,366.8,18916
2020/4/13,377,380,361.81,364.97,14554
2020/4/14,371,380,355.44,377.7,21424
2020/4/15,377.7,386.88,373.81,381.81,12067
2020/4/16,379.53,391.81,376.06,390.77,11353
2020/4/17,390.79,398.87,389.79,392.5,7499
