Date,Open,High,Low,Close,Volume
2018/12/3,57.05,57.5,55.97,56.17,140570
2018/12/4,56.25,56.57,55.4,56.43,78228
2018/12/5,55.25,56.3,55,55.83,66343
2018/12/6,55.4,55.4,53.91,54.15,78021
2018/12/7,54.63,55.52,54.43,55.38,63288
2018/12/10,55,56.58,55,56.37,82823
2018/12/11,56.78,56.78,54.95,55.56,62414
2018/12/12,55.63,55.97,55,55.38,33535
2018/12/13,55.6,56.65,54.6,56.11,106241
2018/12/14,55.9,55.9,54.28,54.3,80974
2018/12/17,53.85,54.09,53.01,53.53,63382
2018/12/18,53.08,53.7,52.05,52.89,71256
2018/12/19,52.94,53.47,52.2,52.25,52207
2018/12/20,52.51,53.46,52.26,53.39,67292
2018/12/21,53.12,53.75,52.6,53.31,54491
2018/12/24,53.4,54.36,53.11,53.69,56608
2018/12/25,53.28,54.3,52.49,53.87,79504
2018/12/26,53.6,54.2,53.26,53.89,63887
2018/12/27,54.7,55.59,53.58,53.62,91581
2018/12/28,53.89,53.95,50.51,51.98,139335
2019/1/2,51.75,51.78,50.28,50.53,80078
2019/1/3,50.03,52.17,50,51.09,96858
2019/1/4,50.47,53.72,50.35,53.33,94664
2019/1/7,53.8,55.81,53.51,55.28,146384
2019/1/8,55.2,55.97,54.68,55.02,86175
2019/1/9,55.37,56.1,54.5,54.56,97293
2019/1/10,54.77,55.9,54.58,54.95,79395
2019/1/11,55.03,56.07,54.6,56,83625
2019/1/14,56.01,56.87,55.2,55.45,70513
2019/1/15,55.2,57.95,54.77,57.87,128539
2019/1/16,62.1,62.98,58.41,59.1,261788
2019/1/17,59.2,59.94,58.11,58.16,97176
2019/1/18,58.02,59.6,58.01,59.56,90036
2019/1/21,59.63,62.1,58.62,60.08,131192
2019/1/22,60,60.5,58.37,58.85,73114
2019/1/23,58.85,59.24,57.96,58.28,88721
2019/1/24,58.71,60.74,58.35,59.68,138752
2019/1/25,59.7,60.45,59.11,59.18,81533
2019/1/28,59.9,62.3,59.72,60.9,157048
2019/1/29,63.5,64.5,62.38,63.77,237671
2019/1/30,63.75,65.3,62.73,62.98,150421
2019/1/31,63.69,63.77,61.8,62.37,105240
2019/2/1,62.9,66,62.65,65.76,166283
2019/2/11,67,69,66.5,69,240083
2019/2/12,68.3,68.77,67.59,68.02,147088
2019/2/13,68,70.15,67.69,68.5,182624
2019/2/14,68.4,69.15,67.65,68.25,129422
2019/2/15,68.2,68.95,66.97,67.11,143472
2019/2/18,67.7,71.01,67.7,71.01,218443
2019/2/19,71.65,72.12,69.12,70.6,200017
2019/2/20,70.42,70.5,68.08,69.4,144627
2019/2/21,69.21,73.51,69,70.69,240748
2019/2/22,70.6,77.76,69.48,77.76,268217
2019/2/25,85.54,85.54,85.54,85.54,66146
2019/2/26,94.05,94.05,85.96,87,634604
2019/2/27,87.15,89.98,84,85.97,387682
2019/2/28,85.2,87.53,83.1,86.43,236839
2019/3/1,87.5,91.68,85.5,88.27,311649
2019/3/4,89.9,93.7,86.72,88.31,394514
2019/3/5,86.15,87.97,85.5,87.62,240351
2019/3/6,87.79,90.28,86.5,89.7,324488
2019/3/7,88,98.67,86.8,91.9,455255
2019/3/8,84.5,90.34,84.5,84.53,354064
2019/3/11,85.72,88.09,84.6,86.9,233962
2019/3/12,87.01,95.59,87,95.29,508144
2019/3/13,95,95,87,88.13,367939
2019/3/14,86.4,86.4,80.99,82.5,297944
2019/3/15,83.4,84.8,79.82,81.18,223610
2019/3/18,81.35,83.88,79.38,83.68,211766
2019/3/19,84.5,86.1,82.8,84.47,181950
2019/3/20,84.33,86.5,82.5,83.88,165946
2019/3/21,84.2,89.29,84.19,87.84,290713
2019/3/22,87.88,88.2,84.3,86.39,159398
2019/3/25,83.95,84.91,82.71,82.99,160101
2019/3/26,83.99,84.66,82.61,83.46,158336
2019/3/27,84,84.27,80,80.99,177160
2019/3/28,80.66,83.2,80.08,81.2,116522
2019/3/29,82,87.78,82,87.56,256296
2019/4/1,96.32,96.32,92.12,96.3,395434
2019/4/2,96.32,105.19,94.1,97.39,444923
2019/4/3,96.27,102.68,96.19,100.08,261523
2019/4/4,100,100,96.31,97.33,210943
2019/4/8,98.75,100.33,94.3,99,302235
2019/4/9,97,97.4,93.44,94.63,242979
2019/4/10,93.04,93.51,90.1,91.31,224513
2019/4/11,92,93.5,91.02,91.92,176014
2019/4/12,91.52,93.1,90.8,92,126771
2019/4/15,94.1,94.5,89.03,89.42,161106
2019/4/16,88.5,91.18,86.96,90.7,211443
2019/4/17,90.04,91.3,89.2,90.12,124131
2019/4/18,90.45,90.45,88.25,88.3,106546
2019/4/19,88.6,91.32,88.6,90.26,133715
2019/4/22,90.35,90.47,86.7,86.77,165197
2019/4/23,86.39,88.3,84.88,86.43,157113
2019/4/24,87.18,90.57,86.9,90.4,209672
2019/4/25,89.5,90.95,86.68,86.77,177451
2019/4/26,86.13,88.5,85.3,85.89,149521
2019/4/29,85.9,86.45,81.61,82.53,199272
2019/4/30,82.54,83.93,81.79,83.05,113946
2019/5/6,77.58,80.12,74.75,74.75,233996
2019/5/7,75.39,76.74,73,75.95,166186
2019/5/8,74.2,79,73.7,76.83,156215
2019/5/9,76.83,79.26,76.5,78.03,147073
2019/5/10,80,84.58,78.7,83.49,270946
2019/5/13,82.3,84.5,81.28,82.38,152809
2019/5/14,81.5,84.18,81.5,83.15,147974
2019/5/15,65,67.75,64.12,66.6,188387
2019/5/16,65.76,66.4,64.51,64.65,164794
2019/5/17,65.2,66.23,62.06,62.76,211097
2019/5/20,62.76,64.35,61.83,63.74,166952
2019/5/21,63.68,65.67,62.2,64.82,194001
2019/5/22,64.82,65.5,64.15,65.26,137963
2019/5/23,65.2,65.2,61.66,62.3,188226
2019/5/24,62,63.55,61.63,61.65,122308
2019/5/27,62.37,64.4,61.3,63.97,191601
2019/5/28,64.26,64.92,63.31,64.5,164571
2019/5/29,63.96,64.67,63.41,63.78,108116
2019/5/30,63.18,63.45,61.85,62.36,113570
2019/5/31,62.7,63.63,62.21,62.34,114438
2019/6/3,63,63.27,61.59,61.91,112763
2019/6/4,61.97,62.15,58.37,59.33,219896
2019/6/5,60.01,61.17,59.6,60.15,134004
2019/6/6,59.99,60.9,59.49,59.83,119493
2019/6/10,59.82,60.69,58,59.65,127288
2019/6/11,59.93,64.64,59.5,64.38,265695
2019/6/12,63.65,64.46,62.88,63,163793
2019/6/13,62.99,65.49,62.76,64.88,212000
2019/6/14,64.8,65.22,62.68,62.76,145331
2019/6/17,62.52,63.72,62.44,63.19,87162
2019/6/18,63.35,65.23,62.62,64.2,153130
2019/6/19,67.7,68,65.55,65.55,283054
2019/6/20,65.73,70.29,65.57,69.05,361551
2019/6/21,69.3,71.59,69.11,70,342409
2019/6/24,70.5,71.15,68.86,69.49,201820
2019/6/25,69.16,69.8,66.61,68.5,233231
2019/6/26,67.25,68.69,67,67.86,123939
2019/6/27,68.5,70.06,68.24,69.19,191660
2019/6/28,68.58,69.12,67.59,68.15,121697
2019/7/1,71,71.46,69.6,70.25,259048
2019/7/2,69.99,70.65,69.1,69.8,139290
2019/7/3,69.45,69.48,67.6,67.97,145289
2019/7/4,68.29,68.63,67.46,68.18,93147
2019/7/5,68.08,68.65,68.01,68.47,85469
2019/7/8,68.1,68.2,65.57,65.8,171190
2019/7/9,65.86,66.66,65.11,65.9,107087
2019/7/10,66.19,66.39,65.43,65.53,70807
2019/7/11,65.95,66.59,65,65.21,118861
2019/7/12,65.2,65.63,64.6,65.18,89997
2019/7/15,65.5,69.49,64.52,68.39,240848
2019/7/16,67.78,68.93,67.7,68.46,116463
2019/7/17,68.01,69.06,68.01,68.11,115388
2019/7/18,67.9,67.9,66.6,66.69,102971
2019/7/19,67.15,68.48,66.74,67.51,116656
2019/7/22,68,68.87,66.58,67.26,128768
2019/7/23,67.86,70.31,67.52,70.16,251248
2019/7/24,70.37,71.49,69.73,70.01,229209
2019/7/25,70.01,71.69,69.81,71.09,186217
2019/7/26,71.95,71.95,69.7,70.27,204108
2019/7/29,70.25,70.95,69.88,70.35,112935
2019/7/30,70.64,71.88,70.36,70.72,178831
2019/7/31,70.43,71.55,69.63,71.09,144666
2019/8/1,71,71.86,70.63,71.37,141477
2019/8/2,69.2,69.7,68.59,68.96,225904
2019/8/5,68.59,69.6,66.8,66.92,206208
2019/8/6,65.05,65.5,62.75,65.06,251229
2019/8/7,65.49,65.56,64.38,64.38,118382
2019/8/8,65.33,66.26,65.33,66,142869
2019/8/9,66.2,67.15,64.6,65.25,137492
2019/8/12,65.3,67.1,65.25,67.1,127471
2019/8/13,66.5,66.66,65.38,65.59,98932
2019/8/14,67.3,67.39,65.57,65.81,118590
2019/8/15,64,66.2,63.68,66.09,120436
2019/8/16,66,67.98,65.81,66.87,170519
2019/8/19,68.03,71.98,68.03,71.95,337894
2019/8/20,71.9,72.6,70.68,70.86,210256
2019/8/21,70.7,71.65,70.51,70.9,119787
2019/8/22,71.05,71.49,70.33,70.89,116546
2019/8/23,72.53,74.1,71.52,72.11,299064
2019/8/26,70.5,71.53,70.3,70.83,146008
2019/8/27,71.75,77.02,71.7,75.4,331038
2019/8/28,75.08,76.35,74.72,75.82,181032
2019/8/29,75.85,75.85,74.11,74.95,188077
2019/8/30,75.02,77.2,73.7,74.3,209909
2019/9/2,74.95,79.68,74.5,78.86,304726
2019/9/3,78.59,79.65,77.65,79.18,199520
2019/9/4,78.65,80.5,78,79.52,214609
2019/9/5,81.9,85.06,81,81,404003
2019/9/6,82.42,83.58,80.55,81.91,238002
2019/9/9,83.49,85.07,82.54,84.37,250293
2019/9/10,84.85,85.3,82.12,83.09,243019
2019/9/11,83.4,83.67,80.7,80.85,227157
2019/9/12,81.3,82.56,80.88,82.07,166550
2019/9/16,82.48,82.99,81,81.38,137631
2019/9/17,80.92,80.92,78.38,79.08,210162
2019/9/18,79.54,79.6,78.22,78.98,128586
2019/9/19,79.74,80.69,79.3,80.17,124145
2019/9/20,80.28,80.49,79.08,79.8,113793
2019/9/23,79.26,79.26,75.88,77.43,222186
2019/9/24,77.44,78.77,77.43,77.58,161712
2019/9/25,77,77.84,76,76.33,130071
2019/9/26,77,77.2,73.86,74.11,160148
2019/9/27,74.65,75.64,74.3,75.04,111457
2019/9/30,75.23,75.51,73.9,73.93,95838
2019/10/8,74.39,75.48,73.19,73.26,115199
2019/10/9,72.89,74.1,71.96,74.1,90269
2019/10/10,74.25,75.65,73.99,75.6,137900
2019/10/11,75.7,77.5,74.84,76.32,196404
2019/10/14,77.3,78.23,76.25,77.16,173754
2019/10/15,76.68,77,74.88,74.9,135944
2019/10/16,75,75.69,74.66,74.95,80577
2019/10/17,74.81,75.21,73.91,74,79563
2019/10/18,74.35,74.7,72.1,72.15,123423
2019/10/21,72.2,73.11,70.88,72.45,90152
2019/10/22,72.8,73.87,72.46,73.85,85248
2019/10/23,73.97,74.43,72.55,72.72,78525
2019/10/24,72.81,73.22,72.1,72.83,61448
2019/10/25,72.7,74.99,72.31,74.99,101840
2019/10/28,82.49,82.49,79.52,82.49,616225
2019/10/29,84,88.83,81.01,81.06,874899
2019/10/30,81.33,82.68,78.12,79.06,475983
2019/10/31,79,79.46,76.09,76.26,307603
2019/11/1,76,77.5,75.81,77.07,202362
2019/11/4,77.59,78.76,77.09,77.54,219013
2019/11/5,76.1,78.46,75.83,77.98,233928
2019/11/6,77.63,78.09,75.94,76.24,163953
2019/11/7,76.01,77.26,76.01,77.06,122401
2019/11/8,77.98,79.25,77.31,77.43,204487
2019/11/11,76.62,77.56,76.02,76.32,127728
2019/11/12,76.26,76.69,74.16,75.68,146818
2019/11/13,75.68,76.58,75,76.43,100139
2019/11/14,76,76.93,75.7,76.65,104083
2019/11/15,76.5,76.58,74.8,74.81,117818
2019/11/18,74.5,75.54,74.18,74.95,69631
2019/11/19,75.19,76.65,74.82,76.6,115493
2019/11/20,76.9,78.77,76.89,77.3,183671
2019/11/21,76.6,77.95,76.41,77.11,83412
2019/11/22,77.09,78.59,76.4,76.8,142840
2019/11/25,76.63,76.67,73.9,73.98,147070
2019/11/26,74,74.9,73.16,74.38,111452
2019/11/27,73.8,74.3,73.18,73.47,72915
2019/11/28,73.55,74.03,73.32,73.48,47741
2019/11/29,73.33,73.79,72.39,72.81,79876
2019/12/2,73.33,74.46,73.07,73.31,89878
2019/12/3,72.92,72.92,71.17,72.5,112414
2019/12/4,71.98,71.98,71.21,71.87,96895
2019/12/5,72.38,74.22,72.03,73.79,140778
2019/12/6,73.9,73.99,72.78,73.77,95934
2019/12/9,74.47,74.68,73.13,74.29,105979
2019/12/10,74.3,76.96,74.24,76.84,180208
2019/12/11,76.98,77.52,76.19,76.7,116512
2019/12/12,77.11,77.18,75.9,75.9,88791
2019/12/13,77.05,79.64,77.02,79.28,292870
2019/12/16,79.35,80.55,78.65,79.84,204382
2019/12/17,80.06,82.84,79.11,80.41,267039
2019/12/18,80.12,80.86,79.27,79.49,147305
2019/12/19,79.47,80.21,78.11,79.64,135347
2019/12/20,80.62,80.78,78.32,78.4,117306
2019/12/23,78.4,78.42,75.9,76.17,160837
2019/12/24,76.4,76.99,75.6,76.84,93879
2019/12/25,76.75,77.55,76.02,76.52,107838
2019/12/26,76.95,77.59,76.2,77.58,90542
2019/12/27,77.8,77.98,75.56,75.59,143440
2019/12/30,75.02,78,74.22,77.41,194946
2019/12/31,77.42,77.84,76.55,77.73,116146
2020/1/2,78.81,79.98,77.96,79.44,175683
2020/1/3,79.15,80.3,78.05,79.03,163653
2020/1/6,78.3,81.1,78.03,80,210236
2020/1/7,80.05,82.51,79.32,81.6,227288
2020/1/8,80.78,83,80.53,80.9,230314
2020/1/9,82,83.99,81.68,82.07,179525
2020/1/10,82.93,83.31,81,81.38,130013
2020/1/13,80.96,82.76,80.39,82.47,158667
2020/1/14,83.25,83.46,81.5,81.59,125122
2020/1/15,81.35,83.46,81.12,83.4,179759
2020/1/16,83.69,84.36,82.5,83.65,170847
2020/1/17,84.37,88.28,83.81,87.4,296268
2020/1/20,90.02,90.44,85.2,87.41,289745
2020/1/21,87.18,89.45,86.8,87.78,203083
2020/1/22,87.55,93.33,87,92.25,266181
2020/1/23,91.14,93.37,86.9,88.69,288501
2020/2/3,79.82,80.5,79.82,79.82,200184
2020/2/4,79.82,83.65,79.82,83.02,311948
2020/2/5,83.06,85.68,82,82.89,281927
2020/2/6,83.4,89.12,82.6,88.05,327193
2020/2/7,87.52,91.9,87.12,91.26,276806
2020/2/10,91.3,98.88,90.81,94.2,304454
2020/2/11,94.18,95.75,92.33,93.6,194752
2020/2/12,93.65,98.86,93.4,97.85,263363
2020/2/13,98.1,99.94,95.8,96.05,214805
2020/2/14,95.52,99.6,94.4,95.78,232035
2020/2/17,98.2,98.97,96.52,98.5,221540
2020/2/18,98,99.15,97.48,98.99,156761
2020/2/19,98.8,98.88,96.37,96.45,211709
2020/2/20,97.01,106.1,96.8,104.89,435686
2020/2/21,103.12,106.05,102.33,103.14,309554
2020/2/24,101.73,104.75,100.87,102.5,252705
2020/2/25,99.99,102.76,96.98,101.54,277496
2020/2/26,99.8,100.5,94.78,95,326645
2020/2/27,96.44,104.49,96.44,100.91,387240
2020/2/28,98.91,100.5,95.94,96.19,302334
2020/3/2,97.5,100.3,95.09,98,255229
2020/3/3,100,107.8,100,103.56,453683
2020/3/4,103.1,105.79,99.03,102.8,254260
2020/3/5,104.69,105.5,99,100.83,269626
2020/3/6,98.8,100.68,98.13,98.45,137330
2020/3/9,95.8,95.8,90.68,91.14,332827
2020/3/10,91,96.74,91,96.56,267181
2020/3/11,96.78,97.3,93.38,93.58,150006
2020/3/12,90.56,92.8,89.71,91.17,194671
2020/3/13,86.39,92.68,85.01,91.78,234582
2020/3/16,91.8,91.8,84.28,85,262898
2020/3/17,86.5,88.31,83.5,87.01,238243
2020/3/18,88.3,91.18,85.97,86.88,212321
2020/3/19,87.22,89.71,85.06,88.2,203155
2020/3/20,89.4,90,87.07,88.88,135124
2020/3/23,85.8,86.99,83.5,83.86,174495
2020/3/24,86.3,87.26,84.54,87.26,183987
2020/3/25,89.46,90.88,88.9,89.54,163053
2020/3/26,88.6,90.8,88.33,89.48,114886
2020/3/27,90.75,90.96,89.05,89.05,100067
2020/3/30,87.38,88.86,86.2,87.7,105623
2020/3/31,89.18,89.72,87.8,87.9,84920
